2026-01-29 14:02:06.618 [main] INFO  smartebao.guide.CrawlerApplication - Starting CrawlerApplication using Java 1.8.0_442 on qiyuzhengdeMac-mini.local with PID 91611 (/Users/qiyuzheng/Desktop/java_project/kaoyoungCrawler/target/classes started by qiyuzheng in /Users/qiyuzheng/Desktop/java_project/kaoyoungCrawler)
2026-01-29 14:18:15.058 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onOpen with result: Connection established, RequestId: 8d6302f05cdc463d927f7823ef972235
2026-01-29 14:18:15.058 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_hhp17p 已断开连接, RequestId: 4415558ac580419faab98809c6f4e318
2026-01-29 14:18:15.058 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onClose with result: Connection closed, RequestId: 4415558ac580419faab98809c6f4e318
2026-01-29 14:18:15.059 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onMessage with params: [{"type":"register","payload":{"username":"1","currentUrl":"https://www.google.com.hk/url?sa=p&hl=zh-CN&pref=hkredirect&pval=yes&q=https://www.google.com.hk/search%3Fq%3Dpencil%26oq%3Dpencil%26gs_lcrp%3DEgZjaHJvbWUyDwgAEEUYORiDARixAxiABDIKCAEQABixAxiABDIHCAIQABiABDIKCAMQABixAxiABDIKCAQQABixAxiABDIKCAUQABixAxiABDIQCAYQABiDARixAxiABBiKBTIHCAcQABiABDIKCAgQABixAxiABDIKCAkQABixAxiABNIBCDE2MTVqMGo3qAIAsAIA%26sourceid%3Dchrome%26ie%3DUTF-8&ust=1769667517750164&usg=AOvVaw1zBdl62ex6O91Q6jeY1TpA","supportTaskTypes":"product_crawl,article_crawl,idle_task","idleStatus":false},"clientId":"client_fp_iu4mw1","timestamp":1769667495059}], RequestId: ae9459a6a48c45cb9c1a24bc4ff85564
2026-01-29 14:18:15.059 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.handleRegister with params: [client_fp_iu4mw1], RequestId: cea78678ab7e48979369e08acaaed8ed
2026-01-29 14:18:15.061 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.sendScriptsToClient with params: [client_fp_iu4mw1], RequestId: 342421f841b94fe098d71d0d50faaa92
2026-01-29 14:18:15.062 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - 已向客户端 client_fp_iu4mw1 下发 4 个脚本, RequestId: 342421f841b94fe098d71d0d50faaa92
2026-01-29 14:18:15.062 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.sendScriptsToClient with result: Scripts sent, RequestId: 342421f841b94fe098d71d0d50faaa92
2026-01-29 14:18:15.062 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_iu4mw1 注册成功，空闲状态: false, RequestId: N/A
2026-01-29 14:18:15.062 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.handleRegister with result: Client registered, RequestId: N/A
2026-01-29 14:18:15.062 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onMessage with result: Message processed, RequestId: N/A
2026-01-29 14:18:20.063 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [c1], RequestId: 95f7cb2b5a004fcca9900d060a98093c
2026-01-29 14:18:20.065 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [c2], RequestId: 793ce7f0671148acb375b976ba6a77b9
2026-01-29 14:18:20.065 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - WebSocket连接建立成功 - token: eyJhbGciOiJIUzUxMiJ9..., RequestId: 793ce7f0671148acb375b976ba6a77b9
2026-01-29 14:18:20.068 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - 认证成功，准备发送认证成功消息 - clientId: client_fp_hhp17p, username: 1, RequestId: 793ce7f0671148acb375b976ba6a77b9
2026-01-29 14:18:20.068 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - 已发送认证成功消息，等待客户端注册 - clientId: client_fp_hhp17p, username: 1, RequestId: 793ce7f0671148acb375b976ba6a77b9
2026-01-29 14:18:20.068 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onOpen with result: Connection established, RequestId: 793ce7f0671148acb375b976ba6a77b9
2026-01-29 14:18:20.069 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_hhp17p 已断开连接, RequestId: 95f7cb2b5a004fcca9900d060a98093c
2026-01-29 14:18:20.069 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onClose with result: Connection closed, RequestId: 95f7cb2b5a004fcca9900d060a98093c
2026-01-29 14:18:20.069 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onMessage with params: [{"type":"register","payload":{"username":"1","currentUrl":"https://client.smartebao.com/manifest/ISF-control","supportTaskTypes":"product_crawl,article_crawl,idle_task","idleStatus":false},"clientId":"client_fp_iu4mw1","timestamp":1769667500069}], RequestId: 0e8466debe3348e4a0772f7e2a6e9f12
2026-01-29 14:18:20.069 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.handleRegister with params: [client_fp_iu4mw1], RequestId: 8c2f61f6fcdb439ba71db79fe396dd4a
2026-01-29 14:18:20.072 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.sendScriptsToClient with params: [client_fp_iu4mw1], RequestId: cf6463c17c0f4e5fa7b693b13b7a92b9
2026-01-29 14:18:20.074 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - 已向客户端 client_fp_iu4mw1 下发 4 个脚本, RequestId: cf6463c17c0f4e5fa7b693b13b7a92b9
2026-01-29 14:18:20.074 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.sendScriptsToClient with result: Scripts sent, RequestId: cf6463c17c0f4e5fa7b693b13b7a92b9
2026-01-29 14:18:20.074 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_iu4mw1 注册成功，空闲状态: false, RequestId: N/A
2026-01-29 14:18:20.074 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.handleRegister with result: Client registered, RequestId: N/A
2026-01-29 14:18:20.074 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onMessage with result: Message processed, RequestId: N/A
2026-01-29 14:18:25.070 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [c2], RequestId: 1fe4d9c092524dbe9f6d87d466764797
2026-01-29 14:18:25.073 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [c3], RequestId: 72c24308df72423b8a397b18dbb1dd1a
2026-01-29 14:18:25.073 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - WebSocket连接建立成功 - token: eyJhbGciOiJIUzUxMiJ9..., RequestId: 72c24308df72423b8a397b18dbb1dd1a
2026-01-29 14:18:25.074 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - 认证成功，准备发送认证成功消息 - clientId: client_fp_hhp17p, username: 1, RequestId: 72c24308df72423b8a397b18dbb1dd1a
2026-01-29 14:18:25.075 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - 已发送认证成功消息，等待客户端注册 - clientId: client_fp_hhp17p, username: 1, RequestId: 72c24308df72423b8a397b18dbb1dd1a
2026-01-29 14:18:25.075 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onOpen with result: Connection established, RequestId: 72c24308df72423b8a397b18dbb1dd1a
2026-01-29 14:18:25.075 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_hhp17p 已断开连接, RequestId: 1fe4d9c092524dbe9f6d87d466764797
2026-01-29 14:18:25.075 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onClose with result: Connection closed, RequestId: 1fe4d9c092524dbe9f6d87d466764797
2026-01-29 14:18:25.076 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onMessage with params: [{"type":"register","payload":{"username":"1","currentUrl":"https://client.smartebao.com/manifest/ISF-control","supportTaskTypes":"product_crawl,article_crawl,idle_task","idleStatus":false},"clientId":"client_fp_iu4mw1","timestamp":1769667505076}], RequestId: 6b7ec4eed8634ce8b0ef86b2110c09c3
2026-01-29 14:18:25.076 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.handleRegister with params: [client_fp_iu4mw1], RequestId: a70cfffe28a540e28f9ae2bbcf7f0b56
2026-01-29 14:18:25.078 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.sendScriptsToClient with params: [client_fp_iu4mw1], RequestId: 6ce9ab168b3d49168a24c6e94ccadd7b
2026-01-29 14:18:25.079 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - 已向客户端 client_fp_iu4mw1 下发 4 个脚本, RequestId: 6ce9ab168b3d49168a24c6e94ccadd7b
2026-01-29 14:18:25.079 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.sendScriptsToClient with result: Scripts sent, RequestId: 6ce9ab168b3d49168a24c6e94ccadd7b
2026-01-29 14:18:25.079 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_iu4mw1 注册成功，空闲状态: false, RequestId: N/A
2026-01-29 14:18:25.079 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.handleRegister with result: Client registered, RequestId: N/A
2026-01-29 14:18:25.079 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onMessage with result: Message processed, RequestId: N/A
2026-01-29 14:18:30.078 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [c3], RequestId: 29c98737ce6c4f79ac231a338c47b8ee
2026-01-29 14:18:30.080 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [c4], RequestId: 38ab3d0fe6ab406da94fc372270c5dba
2026-01-29 14:18:30.080 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - WebSocket连接建立成功 - token: eyJhbGciOiJIUzUxMiJ9..., RequestId: 38ab3d0fe6ab406da94fc372270c5dba
2026-01-29 14:18:30.082 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - 认证成功，准备发送认证成功消息 - clientId: client_fp_hhp17p, username: 1, RequestId: 38ab3d0fe6ab406da94fc372270c5dba
2026-01-29 14:18:30.082 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_hhp17p 已断开连接, RequestId: 29c98737ce6c4f79ac231a338c47b8ee
2026-01-29 14:18:30.082 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onClose with result: Connection closed, RequestId: 29c98737ce6c4f79ac231a338c47b8ee
2026-01-29 14:18:30.083 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - 已发送认证成功消息，等待客户端注册 - clientId: client_fp_hhp17p, username: 1, RequestId: 38ab3d0fe6ab406da94fc372270c5dba
2026-01-29 14:18:30.083 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onOpen with result: Connection established, RequestId: 38ab3d0fe6ab406da94fc372270c5dba
2026-01-29 14:18:30.083 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onMessage with params: [{"type":"register","payload":{"username":"1","currentUrl":"https://client.smartebao.com/manifest/ISF-control","supportTaskTypes":"product_crawl,article_crawl,idle_task","idleStatus":false},"clientId":"client_fp_iu4mw1","timestamp":1769667510083}], RequestId: 6eeeab9c5e08484bbdabe944910453e7
2026-01-29 14:18:30.083 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.handleRegister with params: [client_fp_iu4mw1], RequestId: 8bf57a31d73a4f308ffd28253c8cfb99
2026-01-29 14:18:30.085 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.sendScriptsToClient with params: [client_fp_iu4mw1], RequestId: 479b562a9d92407bb30569169b7b3245
2026-01-29 14:18:30.087 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - 已向客户端 client_fp_iu4mw1 下发 4 个脚本, RequestId: 479b562a9d92407bb30569169b7b3245
2026-01-29 14:18:30.087 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.sendScriptsToClient with result: Scripts sent, RequestId: 479b562a9d92407bb30569169b7b3245
2026-01-29 14:18:30.087 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_iu4mw1 注册成功，空闲状态: false, RequestId: N/A
2026-01-29 14:18:30.087 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.handleRegister with result: Client registered, RequestId: N/A
2026-01-29 14:18:30.087 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onMessage with result: Message processed, RequestId: N/A
2026-01-29 14:18:35.086 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [c4], RequestId: 47844b4295e84bd0ba47be4ff266e77c
2026-01-29 14:18:35.088 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [c5], RequestId: 18a3c709484a439ca2f25b35aa7ff883
2026-01-29 14:18:35.088 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - WebSocket连接建立成功 - token: eyJhbGciOiJIUzUxMiJ9..., RequestId: 18a3c709484a439ca2f25b35aa7ff883
2026-01-29 14:18:35.089 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - 认证成功，准备发送认证成功消息 - clientId: client_fp_hhp17p, username: 1, RequestId: 18a3c709484a439ca2f25b35aa7ff883
2026-01-29 14:18:35.090 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - 已发送认证成功消息，等待客户端注册 - clientId: client_fp_hhp17p, username: 1, RequestId: 18a3c709484a439ca2f25b35aa7ff883
2026-01-29 14:18:35.090 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onOpen with result: Connection established, RequestId: 18a3c709484a439ca2f25b35aa7ff883
2026-01-29 14:18:35.090 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_hhp17p 已断开连接, RequestId: 47844b4295e84bd0ba47be4ff266e77c
2026-01-29 14:18:35.090 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onClose with result: Connection closed, RequestId: 47844b4295e84bd0ba47be4ff266e77c
2026-01-29 14:18:35.092 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onMessage with params: [{"type":"register","payload":{"username":"1","currentUrl":"https://client.smartebao.com/manifest/ISF-control","supportTaskTypes":"product_crawl,article_crawl,idle_task","idleStatus":false},"clientId":"client_fp_iu4mw1","timestamp":1769667515091}], RequestId: 3a7fc1967bd7452f96cbcf9d728d8271
2026-01-29 14:18:35.092 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.handleRegister with params: [client_fp_iu4mw1], RequestId: b67d8cfa81ee40049160c522967ec2ac
2026-01-29 14:18:35.094 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.sendScriptsToClient with params: [client_fp_iu4mw1], RequestId: eb69b1d95d6e4e0ba1180221818992de
2026-01-29 14:18:35.095 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - 已向客户端 client_fp_iu4mw1 下发 4 个脚本, RequestId: eb69b1d95d6e4e0ba1180221818992de
2026-01-29 14:18:35.096 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.sendScriptsToClient with result: Scripts sent, RequestId: eb69b1d95d6e4e0ba1180221818992de
2026-01-29 14:18:35.096 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_iu4mw1 注册成功，空闲状态: false, RequestId: N/A
2026-01-29 14:18:35.096 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.handleRegister with result: Client registered, RequestId: N/A
2026-01-29 14:18:35.096 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onMessage with result: Message processed, RequestId: N/A
2026-01-29 14:18:40.093 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [c5], RequestId: cbc7b8f985774eafbee4a7234d2d5e15
2026-01-29 14:18:40.097 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [c6], RequestId: dce23e8f975447188ba8c3b2ec16417d
2026-01-29 14:18:40.097 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - WebSocket连接建立成功 - token: eyJhbGciOiJIUzUxMiJ9..., RequestId: dce23e8f975447188ba8c3b2ec16417d
2026-01-29 14:18:40.099 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - 认证成功，准备发送认证成功消息 - clientId: client_fp_hhp17p, username: 1, RequestId: dce23e8f975447188ba8c3b2ec16417d
2026-01-29 14:18:40.099 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - 已发送认证成功消息，等待客户端注册 - clientId: client_fp_hhp17p, username: 1, RequestId: dce23e8f975447188ba8c3b2ec16417d
2026-01-29 14:18:40.099 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onOpen with result: Connection established, RequestId: dce23e8f975447188ba8c3b2ec16417d
2026-01-29 14:18:40.100 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onMessage with params: [{"type":"register","payload":{"username":"1","currentUrl":"https://client.smartebao.com/manifest/ISF-control","supportTaskTypes":"product_crawl,article_crawl,idle_task","idleStatus":false},"clientId":"client_fp_iu4mw1","timestamp":1769667520100}], RequestId: 812cf26a442e4fed92b31df5ddb719c0
2026-01-29 14:18:40.100 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_hhp17p 已断开连接, RequestId: cbc7b8f985774eafbee4a7234d2d5e15
2026-01-29 14:18:40.100 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onClose with result: Connection closed, RequestId: cbc7b8f985774eafbee4a7234d2d5e15
2026-01-29 14:18:40.100 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.handleRegister with params: [client_fp_iu4mw1], RequestId: ca91ffea93854665be49914ee98ae16c
2026-01-29 14:18:40.103 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.sendScriptsToClient with params: [client_fp_iu4mw1], RequestId: ebba45846b4b4bd7b730852dad49604c
2026-01-29 14:18:40.105 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - 已向客户端 client_fp_iu4mw1 下发 4 个脚本, RequestId: ebba45846b4b4bd7b730852dad49604c
2026-01-29 14:18:40.105 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.sendScriptsToClient with result: Scripts sent, RequestId: ebba45846b4b4bd7b730852dad49604c
2026-01-29 14:18:40.105 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_iu4mw1 注册成功，空闲状态: false, RequestId: N/A
2026-01-29 14:18:40.105 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.handleRegister with result: Client registered, RequestId: N/A
2026-01-29 14:18:40.105 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onMessage with result: Message processed, RequestId: N/A
2026-01-29 14:18:45.107 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [c6], RequestId: 995e1745ed1b4e8189aa4a07257403b9
2026-01-29 14:18:45.109 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [c7], RequestId: ead5cafd30be404fb887f0ac3d81ef14
2026-01-29 14:18:45.110 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - WebSocket连接建立成功 - token: eyJhbGciOiJIUzUxMiJ9..., RequestId: ead5cafd30be404fb887f0ac3d81ef14
2026-01-29 14:18:45.111 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_hhp17p 已断开连接, RequestId: 995e1745ed1b4e8189aa4a07257403b9
2026-01-29 14:18:45.112 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onClose with result: Connection closed, RequestId: 995e1745ed1b4e8189aa4a07257403b9
2026-01-29 14:18:45.112 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - 认证成功，准备发送认证成功消息 - clientId: client_fp_hhp17p, username: 1, RequestId: ead5cafd30be404fb887f0ac3d81ef14
2026-01-29 14:18:45.112 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - 已发送认证成功消息，等待客户端注册 - clientId: client_fp_hhp17p, username: 1, RequestId: ead5cafd30be404fb887f0ac3d81ef14
2026-01-29 14:18:45.112 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onOpen with result: Connection established, RequestId: ead5cafd30be404fb887f0ac3d81ef14
2026-01-29 14:18:45.113 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onMessage with params: [{"type":"register","payload":{"username":"1","currentUrl":"https://client.smartebao.com/manifest/ISF-control","supportTaskTypes":"product_crawl,article_crawl,idle_task","idleStatus":false},"clientId":"client_fp_iu4mw1","timestamp":1769667525113}], RequestId: 92f35292ff614a2991dd8d798135c347
2026-01-29 14:18:45.113 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.handleRegister with params: [client_fp_iu4mw1], RequestId: af8c22e63e514b34a34b8c61f4ef2c35
2026-01-29 14:18:45.116 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.sendScriptsToClient with params: [client_fp_iu4mw1], RequestId: 4b4fa843bd1f4ccb8e0216b7b4bcf79a
2026-01-29 14:18:45.117 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - 已向客户端 client_fp_iu4mw1 下发 4 个脚本, RequestId: 4b4fa843bd1f4ccb8e0216b7b4bcf79a
2026-01-29 14:18:45.118 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.sendScriptsToClient with result: Scripts sent, RequestId: 4b4fa843bd1f4ccb8e0216b7b4bcf79a
2026-01-29 14:18:45.118 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_iu4mw1 注册成功，空闲状态: false, RequestId: N/A
2026-01-29 14:18:45.118 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.handleRegister with result: Client registered, RequestId: N/A
2026-01-29 14:18:45.118 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onMessage with result: Message processed, RequestId: N/A
2026-01-29 14:18:50.117 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [c7], RequestId: 8bc20d9d6c0a4b50842af5fa510971c5
2026-01-29 14:18:50.118 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [c8], RequestId: 0d58c8d74dfc4c918d54b40854f39a50
2026-01-29 14:18:50.118 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - WebSocket连接建立成功 - token: eyJhbGciOiJIUzUxMiJ9..., RequestId: 0d58c8d74dfc4c918d54b40854f39a50
2026-01-29 14:18:50.119 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - 认证成功，准备发送认证成功消息 - clientId: client_fp_hhp17p, username: 1, RequestId: 0d58c8d74dfc4c918d54b40854f39a50
2026-01-29 14:18:50.119 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_hhp17p 已断开连接, RequestId: 8bc20d9d6c0a4b50842af5fa510971c5
2026-01-29 14:18:50.119 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onClose with result: Connection closed, RequestId: 8bc20d9d6c0a4b50842af5fa510971c5
2026-01-29 14:18:50.119 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - 已发送认证成功消息，等待客户端注册 - clientId: client_fp_hhp17p, username: 1, RequestId: 0d58c8d74dfc4c918d54b40854f39a50
2026-01-29 14:18:50.120 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onOpen with result: Connection established, RequestId: 0d58c8d74dfc4c918d54b40854f39a50
2026-01-29 14:18:50.120 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onMessage with params: [{"type":"register","payload":{"username":"1","currentUrl":"https://client.smartebao.com/manifest/ISF-control","supportTaskTypes":"product_crawl,article_crawl,idle_task","idleStatus":false},"clientId":"client_fp_iu4mw1","timestamp":1769667530120}], RequestId: ea650ba41add47a4b47b29107f13762e
2026-01-29 14:18:50.120 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.handleRegister with params: [client_fp_iu4mw1], RequestId: 8ef36a14ce1f457b9cb9cba17770e349
